TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,CLASS NUMBER,F2F lecture in alternate weeks,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2022-23 Sem 2,UG,CHIN2122,2A,1301,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-LG.59,10:30,12:20,Prose: selected writers,School of Chinese,"Wu,Cuncun"
2022-23 Sem 2,UG,CHIN2126,2A,1302,,2023-01-16,2023-01-16,MON,,,,,,,TT403,15:30,17:20,Ci poetry: selected writers,School of Chinese,"Chen,Liangliang"
2022-23 Sem 2,UG,CHIN2126,2A,1302,,2023-01-30,2023-02-27,MON,,,,,,,TT403,15:30,17:20,Ci poetry: selected writers,School of Chinese,"Chen,Liangliang"
2022-23 Sem 2,UG,CHIN2126,2A,1302,,2023-03-13,2023-04-03,MON,,,,,,,TT403,15:30,17:20,Ci poetry: selected writers,School of Chinese,"Chen,Liangliang"
2022-23 Sem 2,UG,CHIN2126,2A,1302,,2023-04-17,2023-04-24,MON,,,,,,,TT403,15:30,17:20,Ci poetry: selected writers,School of Chinese,"Chen,Liangliang"
2022-23 Sem 2,UG,CHIN2147,2A,1831,,2023-01-16,2023-01-16,MON,,,,,,,CPD-LG.59,12:30,14:20,Reading of classical Chinese texts,School of Chinese,"Chung,Ching Hong"
2022-23 Sem 2,UG,CHIN2147,2A,1831,,2023-01-30,2023-02-27,MON,,,,,,,CPD-LG.59,12:30,14:20,Reading of classical Chinese texts,School of Chinese,"Chung,Ching Hong"
2022-23 Sem 2,UG,CHIN2147,2A,1831,,2023-03-13,2023-04-03,MON,,,,,,,CPD-LG.59,12:30,14:20,Reading of classical Chinese texts,School of Chinese,"Chung,Ching Hong"
2022-23 Sem 2,UG,CHIN2147,2A,1831,,2023-04-17,2023-04-24,MON,,,,,,,CPD-LG.59,12:30,14:20,Reading of classical Chinese texts,School of Chinese,"Chung,Ching Hong"
2022-23 Sem 2,UG,CHIN2151,2A,1832,,2023-01-19,2023-01-19,,,,THU,,,,CPD-LG.59,10:30,12:20,Gender and sexuality in Ming and Qing fiction,School of Chinese,"Wu,Cuncun"
2022-23 Sem 2,UG,CHIN2151,2A,1832,,2023-02-02,2023-03-02,,,,THU,,,,CPD-LG.59,10:30,12:20,Gender and sexuality in Ming and Qing fiction,School of Chinese,"Wu,Cuncun"
2022-23 Sem 2,UG,CHIN2151,2A,1832,,2023-03-23,2023-04-27,,,,THU,,,,CPD-LG.59,10:30,12:20,Gender and sexuality in Ming and Qing fiction,School of Chinese,"Wu,Cuncun"
2022-23 Sem 2,UG,CHIN2153,2A,1833,,2023-01-19,2023-01-19,,,,THU,,,,CPD-LG.34,16:30,18:20,Sinophone literature and film,School of Chinese,"Lin,Pei Yin"
2022-23 Sem 2,UG,CHIN2153,2A,1833,,2023-02-02,2023-03-02,,,,THU,,,,CPD-LG.34,16:30,18:20,Sinophone literature and film,School of Chinese,"Lin,Pei Yin"
2022-23 Sem 2,UG,CHIN2153,2A,1833,,2023-03-23,2023-04-27,,,,THU,,,,CPD-LG.34,16:30,18:20,Sinophone literature and film,School of Chinese,"Lin,Pei Yin"
2022-23 Sem 2,UG,CHIN2154,2A,1834,,2023-01-17,2023-01-17,,TUE,,,,,,MB141,08:30,10:20,Taiwan literature from the Japanese colonial period to the 1990s,School of Chinese,"Lin,Pei Yin"
2022-23 Sem 2,UG,CHIN2154,2A,1834,,2023-01-31,2023-02-28,,TUE,,,,,,MB141,08:30,10:20,Taiwan literature from the Japanese colonial period to the 1990s,School of Chinese,"Lin,Pei Yin"
2022-23 Sem 2,UG,CHIN2154,2A,1834,,2023-03-14,2023-04-25,,TUE,,,,,,MB141,08:30,10:20,Taiwan literature from the Japanese colonial period to the 1990s,School of Chinese,"Lin,Pei Yin"
2022-23 Sem 2,UG,CHIN2169,2A,2922,,2023-01-20,2023-01-20,,,,,FRI,,,CPD-LG.59,12:30,14:20,Modern Chinese rhetoric,School of Chinese,"Tse,Yiu Kay"
2022-23 Sem 2,UG,CHIN2169,2A,2922,,2023-02-03,2023-03-03,,,,,FRI,,,CPD-LG.59,12:30,14:20,Modern Chinese rhetoric,School of Chinese,"Tse,Yiu Kay"
2022-23 Sem 2,UG,CHIN2169,2A,2922,,2023-03-17,2023-03-31,,,,,FRI,,,CPD-LG.59,12:30,14:20,Modern Chinese rhetoric,School of Chinese,"Tse,Yiu Kay"
2022-23 Sem 2,UG,CHIN2169,2A,2922,,2023-04-14,2023-04-28,,,,,FRI,,,CPD-LG.59,12:30,14:20,Modern Chinese rhetoric,School of Chinese,"Tse,Yiu Kay"
2022-23 Sem 2,UG,CHIN2170,2A,3085,,2023-01-18,2023-01-18,,,WED,,,,,CPD-3.29,10:30,12:20,Study of Zuo Zhuan,School of Chinese,
2022-23 Sem 2,UG,CHIN2170,2A,3085,,2023-02-01,2023-03-01,,,WED,,,,,CPD-3.29,10:30,12:20,Study of Zuo Zhuan,School of Chinese,
2022-23 Sem 2,UG,CHIN2170,2A,3085,,2023-03-15,2023-03-29,,,WED,,,,,CPD-3.29,10:30,12:20,Study of Zuo Zhuan,School of Chinese,
2022-23 Sem 2,UG,CHIN2170,2A,3085,,2023-04-12,2023-04-26,,,WED,,,,,CPD-3.29,10:30,12:20,Study of Zuo Zhuan,School of Chinese,
2022-23 Sem 2,UG,CHIN2172,2A,3160,,2023-01-20,2023-01-20,,,,,FRI,,,CPD-2.42,15:30,17:20,Hong Kong literature,School of Chinese,"Leung,Shuk Man"
2022-23 Sem 2,UG,CHIN2172,2A,3160,,2023-02-03,2023-03-03,,,,,FRI,,,CPD-2.42,15:30,17:20,Hong Kong literature,School of Chinese,"Leung,Shuk Man"
2022-23 Sem 2,UG,CHIN2172,2A,3160,,2023-03-17,2023-03-31,,,,,FRI,,,CPD-2.42,15:30,17:20,Hong Kong literature,School of Chinese,"Leung,Shuk Man"
2022-23 Sem 2,UG,CHIN2172,2A,3160,,2023-04-14,2023-04-28,,,,,FRI,,,CPD-2.42,15:30,17:20,Hong Kong literature,School of Chinese,"Leung,Shuk Man"
2022-23 Sem 2,UG,CHIN2174,2A,3187,,2023-01-18,2023-01-18,,,WED,,,,,CPD-2.58,08:30,10:20,Literature in Late Qing and Early Republican China,School of Chinese,
2022-23 Sem 2,UG,CHIN2174,2A,3187,,2023-02-01,2023-03-01,,,WED,,,,,CPD-2.58,08:30,10:20,Literature in Late Qing and Early Republican China,School of Chinese,
2022-23 Sem 2,UG,CHIN2174,2A,3187,,2023-03-15,2023-03-29,,,WED,,,,,CPD-2.58,08:30,10:20,Literature in Late Qing and Early Republican China,School of Chinese,
2022-23 Sem 2,UG,CHIN2174,2A,3187,,2023-04-12,2023-04-26,,,WED,,,,,CPD-2.58,08:30,10:20,Literature in Late Qing and Early Republican China,School of Chinese,
2022-23 Sem 2,UG,CHIN2175,2A,3307,,2023-01-17,2023-01-17,,TUE,,,,,,CPD-1.21,10:30,12:20,Historical-Comparative Linguistics and Chinese Dialectology,School of Chinese,"Simmons,Richard Van Ness"
2022-23 Sem 2,UG,CHIN2175,2A,3307,,2023-01-31,2023-02-28,,TUE,,,,,,CPD-1.21,10:30,12:20,Historical-Comparative Linguistics and Chinese Dialectology,School of Chinese,"Simmons,Richard Van Ness"
2022-23 Sem 2,UG,CHIN2175,2A,3307,,2023-03-14,2023-04-25,,TUE,,,,,,CPD-1.21,10:30,12:20,Historical-Comparative Linguistics and Chinese Dialectology,School of Chinese,"Simmons,Richard Van Ness"
