TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,CLASS NUMBER,F2F lecture in alternate weeks,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2021-22 Sem 2,TPG,MITE7345,2A,2955,,2022-03-31,2022-04-07,,,,THU,,,,JLG01,18:30,21:50,Engaging adult learners,Education Faculty,"Hew,Khe Foon Timothy"
2021-22 Sem 2,TPG,MITE7347,2B,2956,,2022-01-22,2022-01-29,,,,,,SAT,,RM203,14:30,17:20,Project management,Education Faculty,
2021-22 Sem 2,TPG,MITE7347,2B,2956,,2022-02-12,2022-03-05,,,,,,SAT,,RM203,14:30,17:20,Project management,Education Faculty,
2021-22 Sem 2,TPG,MITE7347,2B,2956,,2022-03-19,2022-03-26,,,,,,SAT,,RM203,14:30,17:20,Project management,Education Faculty,
2021-22 Sem 2,TPG,MITE7349,2B,3173,,2022-01-18,2022-01-25,,TUE,,,,,,KKLG104,18:30,21:50,Data science and learning analytics,Education Faculty,"Lei,Chi Un"
2021-22 Sem 2,TPG,MITE7349,2B,3173,,2022-02-08,2022-03-01,,TUE,,,,,,KKLG104,18:30,21:50,Data science and learning analytics,Education Faculty,"Lei,Chi Un"
2021-22 Sem 2,TPG,MITE7349,2B,3173,,2022-03-15,2022-03-22,,TUE,,,,,,KKLG104,18:30,21:50,Data science and learning analytics,Education Faculty,"Lei,Chi Un"
2021-22 Sem 2,TPG,MLIM6025,2B,1413,,2022-01-22,2022-01-29,,,,,,SAT,,JLG01,09:30,12:50,Methods of research and enquiry,Education Faculty,"Chen,Jinsong"
2021-22 Sem 2,TPG,MLIM6025,2B,1413,,2022-02-12,2022-03-05,,,,,,SAT,,JLG01,09:30,12:50,Methods of research and enquiry,Education Faculty,"Chen,Jinsong"
2021-22 Sem 2,TPG,MLIM6025,2B,1413,,2022-03-19,2022-03-26,,,,,,SAT,,JLG01,09:30,12:50,Methods of research and enquiry,Education Faculty,"Chen,Jinsong"
2021-22 Sem 2,TPG,MLIM6025,2C,1414,,2022-01-17,2022-01-24,MON,,,,,,,KKLG111,18:30,21:50,Methods of research and enquiry,Education Faculty,"Chen,Jinsong"
2021-22 Sem 2,TPG,MLIM6025,2C,1414,,2022-02-14,2022-02-28,MON,,,,,,,KKLG111,18:30,21:50,Methods of research and enquiry,Education Faculty,"Chen,Jinsong"
2021-22 Sem 2,TPG,MLIM6025,2C,1414,,2022-03-14,2022-03-28,MON,,,,,,,KKLG111,18:30,21:50,Methods of research and enquiry,Education Faculty,"Chen,Jinsong"
2021-22 Sem 2,TPG,MLIM6201,2A,1415,,2022-01-20,2022-01-27,,,,THU,,,,RM205,18:30,21:20,Information resources and services,Education Faculty,"Warning,Peter Bruce"
2021-22 Sem 2,TPG,MLIM6201,2A,1415,,2022-02-10,2022-03-03,,,,THU,,,,RM205,18:30,21:20,Information resources and services,Education Faculty,"Warning,Peter Bruce"
2021-22 Sem 2,TPG,MLIM6201,2A,1415,,2022-03-17,2022-03-24,,,,THU,,,,RM205,18:30,21:20,Information resources and services,Education Faculty,"Warning,Peter Bruce"
2021-22 Sem 2,TPG,MLIM6204,2A,1416,,2022-01-21,2022-01-28,,,,,FRI,,,RM205,18:30,21:20,Records management,Education Faculty,"Wang,Minhong"
2021-22 Sem 2,TPG,MLIM6204,2A,1416,,2022-02-11,2022-03-04,,,,,FRI,,,RM205,18:30,21:20,Records management,Education Faculty,"Wang,Minhong"
2021-22 Sem 2,TPG,MLIM6204,2A,1416,,2022-03-18,2022-03-25,,,,,FRI,,,RM205,18:30,21:20,Records management,Education Faculty,"Wang,Minhong"
2021-22 Sem 2,TPG,MLIM6311,2B,1417,,2022-01-20,2022-01-27,,,,THU,,,,RM206,18:30,21:20,e-Learning strategies and management,Education Faculty,"Gonda,Donn Emmanuel Ventura"
2021-22 Sem 2,TPG,MLIM6311,2B,1417,,2022-02-10,2022-03-03,,,,THU,,,,RM206,18:30,21:20,e-Learning strategies and management,Education Faculty,"Gonda,Donn Emmanuel Ventura"
2021-22 Sem 2,TPG,MLIM6311,2B,1417,,2022-03-17,2022-03-24,,,,THU,,,,RM206,18:30,21:20,e-Learning strategies and management,Education Faculty,"Gonda,Donn Emmanuel Ventura"
2021-22 Sem 2,TPG,MLIM6316,2A,1418,,2022-01-19,2022-01-26,,,WED,,,,,KKLG101,18:30,21:50,Organising information,Education Faculty,"Wang,Minhong"
2021-22 Sem 2,TPG,MLIM6316,2A,1418,,2022-02-09,2022-03-02,,,WED,,,,,KKLG101,18:30,21:50,Organising information,Education Faculty,"Wang,Minhong"
2021-22 Sem 2,TPG,MLIM6316,2A,1418,,2022-03-23,2022-03-30,,,WED,,,,,KKLG101,18:30,21:50,Organising information,Education Faculty,"Wang,Minhong"
2021-22 Sem 2,TPG,MLIM6317,2A,1419,,2022-01-18,2022-01-25,,TUE,,,,,,JLG01,18:30,21:50,Information retrieval theory and practice,Education Faculty,"Warning,Peter Bruce"
2021-22 Sem 2,TPG,MLIM6317,2A,1419,,2022-02-08,2022-03-01,,TUE,,,,,,JLG01,18:30,21:50,Information retrieval theory and practice,Education Faculty,"Warning,Peter Bruce"
2021-22 Sem 2,TPG,MLIM6317,2A,1419,,2022-03-15,2022-03-22,,TUE,,,,,,JLG01,18:30,21:50,Information retrieval theory and practice,Education Faculty,"Warning,Peter Bruce"
2021-22 Sem 2,TPG,MLIM6319,2B,1420,,2022-01-20,2022-01-20,,,,THU,,,,KKLG111,18:30,21:50,Information behaviour,Education Faculty,"Feng,Shihui"
2021-22 Sem 2,TPG,MLIM6319,2B,1420,,2022-02-10,2022-03-03,,,,THU,,,,KKLG111,18:30,21:50,Information behaviour,Education Faculty,"Feng,Shihui"
2021-22 Sem 2,TPG,MLIM6319,2B,1420,,2022-03-17,2022-03-24,,,,THU,,,,KKLG111,18:30,21:50,Information behaviour,Education Faculty,"Feng,Shihui"
2021-22 Sem 2,TPG,MLIM6322,2A,1421,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Independent project,Education Faculty,
2021-22 Sem 2,TPG,MLIM6328,2A,1601,,2022-01-22,2022-01-29,,,,,,SAT,,MW405,14:30,17:20,Organisational learning,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MLIM6328,2A,1601,,2022-02-12,2022-03-05,,,,,,SAT,,MW405,14:30,17:20,Organisational learning,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MLIM6328,2A,1601,,2022-03-19,2022-03-26,,,,,,SAT,,MW405,14:30,17:20,Organisational learning,Education Faculty,"Churchill,Natalia"
2021-22 Sem 2,TPG,MLIM7000,2A,3715,,2021-12-14,2021-12-14,,TUE,,,,,,RM104,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson; So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7000,2A,3715,,2022-02-08,2022-02-08,,TUE,,,,,,RM104,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson; So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7000,2A,3715,,2022-03-01,2022-03-01,,TUE,,,,,,RM104,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson; So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7000,2A,3715,,2022-03-22,2022-03-29,,TUE,,,,,,RM104,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson; So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7000,2A,3715,,2022-04-19,2022-04-19,,TUE,,,,,,RM104,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson; So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7000,2B,3717,,2021-12-14,2021-12-14,,TUE,,,,,,MW646,18:30,21:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson"
2021-22 Sem 2,TPG,MLIM7000,2B,3717,,2022-02-09,2022-02-09,,,WED,,,,,MW646,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson"
2021-22 Sem 2,TPG,MLIM7000,2B,3717,,2022-03-02,2022-03-02,,,WED,,,,,MW646,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson"
2021-22 Sem 2,TPG,MLIM7000,2B,3717,,2022-03-23,2022-03-23,,,WED,,,,,MW646,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson"
2021-22 Sem 2,TPG,MLIM7000,2B,3717,,2022-04-06,2022-04-06,,,WED,,,,,MW646,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson"
2021-22 Sem 2,TPG,MLIM7000,2B,3717,,2022-04-20,2022-04-20,,,WED,,,,,MW646,14:30,17:20,Capstone project and dissertation,Education Faculty,"Chiu,Kak Wah Dickson"
2021-22 Sem 2,TPG,MLIM7000,2C,3716,,2021-12-18,2021-12-18,,,,,,SAT,,MW405,09:30,12:20,Capstone project and dissertation,Education Faculty,"Chu,Kai Wah Samuel; Kwan,Chi Ming Alvin"
2021-22 Sem 2,TPG,MLIM7000,2C,3716,,2022-01-29,2022-01-29,,,,,,SAT,,RM101,09:30,12:20,Capstone project and dissertation,Education Faculty,"Chu,Kai Wah Samuel; Kwan,Chi Ming Alvin"
2021-22 Sem 2,TPG,MLIM7000,2C,3716,,2022-02-12,2022-02-12,,,,,,SAT,,RM101,09:30,12:20,Capstone project and dissertation,Education Faculty,"Chu,Kai Wah Samuel; Kwan,Chi Ming Alvin"
2021-22 Sem 2,TPG,MLIM7000,2C,3716,,2022-03-05,2022-03-05,,,,,,SAT,,RM101,09:30,12:20,Capstone project and dissertation,Education Faculty,"Chu,Kai Wah Samuel; Kwan,Chi Ming Alvin"
2021-22 Sem 2,TPG,MLIM7000,2C,3716,,2022-03-26,2022-03-26,,,,,,SAT,,RM101,09:30,12:20,Capstone project and dissertation,Education Faculty,"Chu,Kai Wah Samuel; Kwan,Chi Ming Alvin"
2021-22 Sem 2,TPG,MLIM7000,2C,3716,,2022-04-09,2022-04-09,,,,,,SAT,,RM101,09:30,12:20,Capstone project and dissertation,Education Faculty,"Chu,Kai Wah Samuel; Kwan,Chi Ming Alvin"
2021-22 Sem 2,TPG,MLIM7000,2C,3716,,2022-04-23,2022-04-23,,,,,,SAT,,RM101,09:30,12:20,Capstone project and dissertation,Education Faculty,"Chu,Kai Wah Samuel; Kwan,Chi Ming Alvin"
2021-22 Sem 2,TPG,MLIM7322,2A,4179,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Capstone project,Education Faculty,
2021-22 Sem 2,TPG,MLIM7344,2A,2954,,2022-01-20,2022-01-27,,,,THU,,,,MB151,18:30,21:50,Management information systems,Education Faculty,"So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7344,2A,2954,,2022-02-10,2022-03-03,,,,THU,,,,MB151,18:30,21:50,Management information systems,Education Faculty,"So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7344,2A,2954,,2022-03-17,2022-03-24,,,,THU,,,,MB151,18:30,21:50,Management information systems,Education Faculty,"So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7347,2B,2957,,2022-01-22,2022-01-29,,,,,,SAT,,RM203,14:30,17:20,Project management,Education Faculty,
2021-22 Sem 2,TPG,MLIM7347,2B,2957,,2022-02-12,2022-03-05,,,,,,SAT,,RM203,14:30,17:20,Project management,Education Faculty,
2021-22 Sem 2,TPG,MLIM7347,2B,2957,,2022-03-19,2022-03-26,,,,,,SAT,,RM203,14:30,17:20,Project management,Education Faculty,
2021-22 Sem 2,TPG,MLIM7349,2B,3174,,2022-01-18,2022-01-25,,TUE,,,,,,KKLG104,18:30,21:50,Data science and learning analytics,Education Faculty,"Lei,Chi Un"
2021-22 Sem 2,TPG,MLIM7349,2B,3174,,2022-02-08,2022-03-01,,TUE,,,,,,KKLG104,18:30,21:50,Data science and learning analytics,Education Faculty,"Lei,Chi Un"
2021-22 Sem 2,TPG,MLIM7349,2B,3174,,2022-03-15,2022-03-22,,TUE,,,,,,KKLG104,18:30,21:50,Data science and learning analytics,Education Faculty,"Lei,Chi Un"
2021-22 Sem 2,TPG,MLIM7350,2A,3175,,2022-01-21,2022-01-28,,,,,FRI,,,MW103,18:30,21:50,Data curation,Education Faculty,"Lui,Tin Shing Trevor; So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7350,2A,3175,,2022-02-11,2022-03-04,,,,,FRI,,,MW103,18:30,21:50,Data curation,Education Faculty,"Lui,Tin Shing Trevor; So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MLIM7350,2A,3175,,2022-03-18,2022-03-25,,,,,FRI,,,MW103,18:30,21:50,Data curation,Education Faculty,"Lui,Tin Shing Trevor; So,Chi Kin Stuart"
2021-22 Sem 2,TPG,MMPH7101,FA,3012,,2022-01-20,2022-01-27,,,,THU,,,,FMALT2,10:00,11:50,Research Ethics for Graduate Students,LKS Medical Faculty,"Chan,Danny; Cheng,Kevin; Go,Jennifer Le-Lin; Leung,Yin Hung Connie; Lo,Amy Cheuk Yin; Rowlands,Dewi Kenneth; Watt,Rory Munro"
2021-22 Sem 2,TPG,MMPH7101,FA,3012,,2022-02-10,2022-03-03,,,,THU,,,,FMALT2,10:00,11:50,Research Ethics for Graduate Students,LKS Medical Faculty,"Chan,Danny; Cheng,Kevin; Go,Jennifer Le-Lin; Leung,Yin Hung Connie; Lo,Amy Cheuk Yin; Rowlands,Dewi Kenneth; Watt,Rory Munro"
2021-22 Sem 2,TPG,MMPH7101,FA,3012,,2022-03-17,2022-04-28,,,,THU,,,,FMALT2,10:00,11:50,Research Ethics for Graduate Students,LKS Medical Faculty,"Chan,Danny; Cheng,Kevin; Go,Jennifer Le-Lin; Leung,Yin Hung Connie; Lo,Amy Cheuk Yin; Rowlands,Dewi Kenneth; Watt,Rory Munro"
2021-22 Sem 2,TPG,MMSC6003,2A,4021,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Research Ethics,LKS Medical Faculty,
2021-22 Sem 2,TPG,MMSC7000,2A,4019,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Dissertation,LKS Medical Faculty,
2021-22 Sem 2,TPG,MNPM7001,2A,2968,,2022-01-22,2022-01-22,,,,,,SAT,,CPD-1.21,17:30,20:20,"Public governance, structure and dynamics of the nonprofit sector in Greater China",Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7001,2A,2968,,2022-01-22,2022-01-22,,,,,,SAT,,CPD-2.16,13:30,16:20,"Public governance, structure and dynamics of the nonprofit sector in Greater China",Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7001,2A,2968,,2022-02-19,2022-02-19,,,,,,SAT,,CPD-1.21,17:30,20:20,"Public governance, structure and dynamics of the nonprofit sector in Greater China",Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7001,2A,2968,,2022-02-19,2022-02-19,,,,,,SAT,,CPD-2.16,13:30,16:20,"Public governance, structure and dynamics of the nonprofit sector in Greater China",Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7001,2A,2968,,2022-03-26,2022-03-26,,,,,,SAT,,CPD-1.21,17:30,20:20,"Public governance, structure and dynamics of the nonprofit sector in Greater China",Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7001,2A,2968,,2022-03-26,2022-03-26,,,,,,SAT,,CPD-2.16,13:30,16:20,"Public governance, structure and dynamics of the nonprofit sector in Greater China",Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7001,2A,2968,,2022-04-23,2022-04-23,,,,,,SAT,,CPD-1.21,17:30,20:20,"Public governance, structure and dynamics of the nonprofit sector in Greater China",Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7001,2A,2968,,2022-04-23,2022-04-23,,,,,,SAT,,CPD-2.16,13:30,16:20,"Public governance, structure and dynamics of the nonprofit sector in Greater China",Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7004,2A,2969,,2022-01-20,2022-01-20,,,,THU,,,,CPD-1.24,19:00,21:50,"Performance measurement, assessment and programme evaluation",Dept of Soc Work & Social Admi,"Chan,Yu"
2021-22 Sem 2,TPG,MNPM7004,2A,2969,,2022-01-21,2022-01-21,,,,,FRI,,,CPD-2.19,19:00,21:50,"Performance measurement, assessment and programme evaluation",Dept of Soc Work & Social Admi,"Chan,Yu"
2021-22 Sem 2,TPG,MNPM7004,2A,2969,,2022-02-17,2022-02-17,,,,THU,,,,CPD-1.24,19:00,21:50,"Performance measurement, assessment and programme evaluation",Dept of Soc Work & Social Admi,"Chan,Yu"
2021-22 Sem 2,TPG,MNPM7004,2A,2969,,2022-02-18,2022-02-18,,,,,FRI,,,CPD-2.19,19:00,21:50,"Performance measurement, assessment and programme evaluation",Dept of Soc Work & Social Admi,"Chan,Yu"
2021-22 Sem 2,TPG,MNPM7004,2A,2969,,2022-03-24,2022-03-24,,,,THU,,,,CPD-1.24,19:00,21:50,"Performance measurement, assessment and programme evaluation",Dept of Soc Work & Social Admi,"Chan,Yu"
2021-22 Sem 2,TPG,MNPM7004,2A,2969,,2022-03-25,2022-03-25,,,,,FRI,,,CPD-2.19,19:00,21:50,"Performance measurement, assessment and programme evaluation",Dept of Soc Work & Social Admi,"Chan,Yu"
2021-22 Sem 2,TPG,MNPM7004,2A,2969,,2022-04-21,2022-04-21,,,,THU,,,,CPD-1.24,19:00,21:50,"Performance measurement, assessment and programme evaluation",Dept of Soc Work & Social Admi,"Chan,Yu"
2021-22 Sem 2,TPG,MNPM7004,2A,2969,,2022-04-22,2022-04-22,,,,,FRI,,,CPD-2.19,19:00,21:50,"Performance measurement, assessment and programme evaluation",Dept of Soc Work & Social Admi,"Chan,Yu"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-01-21,2022-01-21,,,,,FRI,,,LE7,14:30,17:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-01-21,2022-01-21,,,,,FRI,,,,09:30,12:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-01-21,2022-01-21,,,,,FRI,,,,14:30,17:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-02-18,2022-02-18,,,,,FRI,,,,09:30,12:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-02-18,2022-02-18,,,,,FRI,,,,14:30,17:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-02-21,2022-02-21,MON,,,,,,,,09:30,12:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-02-21,2022-02-21,MON,,,,,,,,14:30,17:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-02-21,2022-02-21,MON,,,,,,,,19:00,21:50,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-03-25,2022-03-25,,,,,FRI,,,,09:30,12:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-03-25,2022-03-25,,,,,FRI,,,,14:30,17:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-04-22,2022-04-22,,,,,FRI,,,LE7,14:30,17:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-04-22,2022-04-22,,,,,FRI,,,,09:30,12:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7007,2A,2970,,2022-04-22,2022-04-22,,,,,FRI,,,,14:30,17:20,Talent management and strategic leadership for nonprofit organisations,Dept of Soc Work & Social Admi,"Ace,Tristan Joel Orlando"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-01-22,2022-01-22,,,,,,SAT,,CPD-2.16,09:30,12:20,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-2.16,09:30,12:20,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-02-19,2022-02-19,,,,,,SAT,,CPD-2.16,09:30,12:20,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-02-20,2022-02-20,,,,,,,SUN,CPD-2.16,09:30,12:20,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-02-23,2022-02-23,,,WED,,,,,KKLG103,19:00,21:50,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-03-26,2022-03-26,,,,,,SAT,,CPD-2.16,09:30,12:20,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-03-27,2022-03-27,,,,,,,SUN,CPD-2.16,09:30,12:20,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-04-14,2022-04-14,,,,THU,,,,,19:00,21:50,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-04-23,2022-04-23,,,,,,SAT,,CPD-2.16,09:30,12:20,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-04-24,2022-04-24,,,,,,,SUN,CPD-2.16,09:30,12:20,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7012,2A,2972,,2022-04-27,2022-04-27,,,WED,,,,,KKLG102,19:00,21:50,Brand building and social marketing,Dept of Soc Work & Social Admi,"Chan,Shuk Wai"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2021-12-11,2021-12-11,,,,,,SAT,,CPD-3.07,14:30,17:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2021-12-11,2021-12-11,,,,,,SAT,,CPD-3.29,14:30,17:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2021-12-11,2021-12-11,,,,,,SAT,,CPD-G.03,14:30,17:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2021-12-12,2021-12-12,,,,,,,SUN,CPD-G.02,14:30,17:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2021-12-12,2021-12-12,,,,,,,SUN,CPD-LG.61,14:30,17:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2021-12-12,2021-12-12,,,,,,,SUN,CPD-LG.62,14:30,17:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-3.01,13:30,16:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-3.01,17:30,20:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-3.07,14:30,16:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-3.07,17:30,20:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-3.29,14:30,16:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-3.29,17:30,20:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-G.03,14:30,16:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-01-23,2022-01-23,,,,,,,SUN,CPD-G.03,17:30,21:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-02-20,2022-02-20,,,,,,,SUN,CPD-3.01,13:30,16:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-02-20,2022-02-20,,,,,,,SUN,CPD-3.01,17:30,20:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-02-20,2022-02-20,,,,,,,SUN,CPD-3.07,14:30,16:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-02-20,2022-02-20,,,,,,,SUN,CPD-3.07,17:30,20:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-02-20,2022-02-20,,,,,,,SUN,CPD-3.29,14:30,16:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
2021-22 Sem 2,TPG,MNPM7013,2A,2973,,2022-02-20,2022-02-20,,,,,,,SUN,CPD-3.29,17:30,20:20,Capstone in nonprofit management,Dept of Soc Work & Social Admi,"Yao,Yanran"
